company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,cocoa_butter,vanilla,lecithin,salt,sugar,first_taste,second_taste
Soma,Canada,2014,Nicaragua,"La Tronca, Matagalpa",70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,basic chocolate,accessible
Soma,Canada,2014,Ecuador,"Camino Verde P., Balao, Guayas",80,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,robust,nutty
Soma,Canada,2014,Nicaragua,La Dalia,70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,spicy,woodsy
Soma,Canada,2014,Blend,"Little Big Man, Madagascar & Ecuador",70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,tart,mild sour
Soma,Canada,2015,Venezuela,Porcelana,75,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,balanced,nuts
Soma,Canada,2015,Venezuela,CSB Chama,70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,roasted nuts,dried fruit
Soma,Canada,2016,Vietnam,"Tien Giang, Black S., batch VIT60420.0",70,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,honey
Soma,Canada,2016,Nicaragua,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",70,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,evolves black pepper to citrus,floral
Soma,Canada,2016,Blend,"Abstract S. w/ Jamaica nibs,batch abs60323.0",75,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,banana,nutty
Soma,Canada,2016,Dominican republic,"Oko Caribe, Duarte P., Collab w Chocosol",62,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,sweet
Soma,Canada,2016,Madagascar,"Sambirano Valley, Black Science, B-60307.0",70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,robust dark tropical fruit,floral
Soma,Canada,2016,Brazil,"Bahia Black, batch bra50722.1",70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,diluted
Soma,Canada,2016,Ecuador,"Camino Verde, Black S., batch cvu6030.0",70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,nutty,banana
Soma,Canada,2017,Colombia,Arauca,70,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,honey
Soma,Canada,2017,Fiji,Fiji,70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,roasty
Soma,Canada,2018,Madagascar,"Bejofo, Sambirano V., Akesson E.",70,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,acidic
Soma,Canada,2018,Venezuela,"Choroni, Aragua, Finca Torres Farm",70,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,nutty,cocoa
Soma,Canada,2018,Haiti,"Pisa, Creole Gardens",70,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sweet edge,lemon
Somerville,U.S.A,2014,U.s.a.,"Hawai'i Island, Big Island",70,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,intense,tannic
Somerville,U.S.A,2014,Nicaragua,Nicaragua,70,3.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,earthy,dried fruit
Soul,Canada,2017,Madagascar,Madagascar,70,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,tart,sour
Soul,Canada,2017,Venezuela,Venezuela,75,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,dry,earthy
Soul,Canada,2017,Tanzania,Tanzania,80,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sticky,mild fruit
Soul,Canada,2017,Dominican republic,Dominican Republic,70,3.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,few grits,sweet
Soul,Canada,2017,Ecuador,Ecuador,75,3.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,dry,floral
Soul,Canada,2017,Papua new guinea,Papua New Guinea,77,3.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sandy,smokey
Spagnvola,U.S.A,2012,Dominican republic,AgroCriso Plantation,75,3.25,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,oily,floral
Spagnvola,U.S.A,2012,Dominican republic,AgroCriso Plantation,70,3,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,oily,floral
Spagnvola,U.S.A,2012,Dominican republic,AgroCriso Plantation,80,3,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,fatty,muted strawberry
Spencer,Australia,2014,Vanuatu,Malekula Island,72,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,bready,sour milk
Spencer,Australia,2016,Ecuador,"Ecuador, lot E432314L",70,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,floral,sandy
Spencer,Australia,2016,Madagascar,"Madagascar, lot M0403R",70,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,powdery,cherry
Spencer,Australia,2016,Dominican republic,"Dominican Republic, lot D82R",70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,spicy,chocolatey
Spencer,U.S.A,2017,Dominican republic,Dominican Republic,70,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sandy,robust
Spencer,U.S.A,2017,Ecuador,Ecuador,70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,floral,astringent
Spencer,U.S.A,2017,Peru,Peru,70,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,floral,earthy
Sprungli (Felchlin),Switzerland,2013,Bolivia,Alto Beni,70,3,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,fatty,mild fruit
SRSLY,U.S.A,2013,Dominican republic,Dominican Republic,70,3,3,have_not_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,unrefined,sweet
SRSLY,U.S.A,2013,Dominican republic,Dominican Republic,84,2.25,3,have_not_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,gritty,intense coffee
Starchild,U.S.A,2015,Ecuador,"Bolivar, Arriba",70,3,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_not_sugar,coconut,mild vanilla
Starchild,U.S.A,2015,Dominican republic,Hispaniola,70,3,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_not_sugar,coconut,cocoa
Starchild,U.S.A,2015,Guatemala,Cacao Verapaz,70,3,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_not_sugar,dried fruit,coconut
Starchild,U.S.A,2015,Nicaragua,Rio Tuma,70,3,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_not_sugar,brownie,few grits
Starchild,U.S.A,2015,Madagascar,Sambirano Valley,70,3,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_not_sugar,red fruit,coconut
Stella (aka Bernrain),Switzerland,2011,India,India,72,3.25,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,peanut butter,vanilla
Stella (aka Bernrain),Switzerland,2012,Brazil,"Bahia, Agri-Forestal Plantation, 2010",68,2.75,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,vanilla
Stone Grindz,U.S.A,2014,Ecuador,"Ecuador, Midnight Dark, batch 600414",84,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,floral,hints of fruit
Stone Grindz,U.S.A,2014,Ecuador,"Ecuador, Twilght Dark, batch 500414",70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,oily surface,floral
Stone Grindz,U.S.A,2017,Bolivia,"Wild Bolivia, batch 260",70,2.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,fatty,rubber
StRita Supreme,U.S.A,2012,Philippines,"Samar, East Visayas region",75,2.75,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,bland,earthy
StRita Supreme,U.S.A,2012,Philippines,"Samar, East Visayas region",65,2.5,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,vanilla,sweet
StRita Supreme,U.S.A,2012,Philippines,"Samar, East Visayas region",70,2.5,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,dry,sweet
Sublime Origins,U.S.A,2013,Belize,Moho Valley,78,3.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,intense,rich
Sublime Origins,U.S.A,2013,Madagascar,Sambirano,67,2.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,molasses,sour
Summerbird,Denmark,2016,Peru,Peru,71,3,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,powdery,vanilla
Summerbird,Denmark,2016,Peru,Peru,61,2.5,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,sandy,sweet
Suruca Chocolate,Venezuela,2016,Venezuela,Venezuela,60,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sticky,sweet
Suruca Chocolate,Venezuela,2016,Venezuela,Venezuela,70,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sticy,nutty
Svenska Kakaobolaget,Sweden,2015,Sri lanka,Sri Lanka,70,2.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,ham,sour
Svenska Kakaobolaget,Sweden,2019,Tanzania,"Kokoa Kamili, 2017 harvest",74,2.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,fruit,burnt
Sweet Escalier,Japan,2018,Venezuela,Chuao,75,3.25,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,acidic,cocoa
Sweet Escalier,Japan,2018,Belize,Belize,70,3,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,buttery,cheesy
Sweet Escalier,Japan,2018,Brazil,"Amazonas, Wild Cacao",70,3,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,cardboard,cheesy
Sweet Escalier,Japan,2018,Tanzania,Tanzania,75,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,fatty,sour
Sweet Escalier,Japan,2018,Peru,San Martin,70,2.5,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,pungent,molasses
Sweetness,Canada,2020,Peru,Ucayali,68,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,burnt black licorice,intense
Sweetness,Canada,2020,Papua new guinea,Papua New Guinea,73,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,savory lemon,ham
Sweetness,Canada,2020,Mexico,Tabasco,74,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,dried fig,earthy
Szanto Tibor,Hungary,2011,Venezuela,Crudo,70,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,rustic,sugar dominates
Szanto Tibor,Hungary,2012,Peru,"Ayacucho, ""El Guinacho""",70,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sweet,spicy
Szanto Tibor,Hungary,2012,Dominican republic,Santo Domingo,70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,rustic,large unground pieces
Szanto Tibor,Hungary,2012,Madagascar,Millot Plantation,70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,rustic,bright fruit
Szanto Tibor,Hungary,2013,Madagascar,"Autumn, Primary Harvest, 2012",70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,light color,sandy
Szanto Tibor,Hungary,2013,Madagascar,"Spring, Secondary Harvest, 2012",70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,dark color,sandy
Szanto Tibor,Hungary,2013,Nicaragua,Cacao Blanco,70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sour milk,hot cocoa
Szanto Tibor,Hungary,2014,Cuba,Baracoa,70,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sandy,banana
Szanto Tibor,Hungary,2014,Venezuela,Porcelana,70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sandy,earthy
Szanto Tibor,Hungary,2015,Ecuador,"Winak, Sumaco",70,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,coarse,spicy cinnamon
Szanto Tibor,Hungary,2015,Brazil,"Fazenda Sempre Firme, Bahia",70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,rustic,earthy
Szanto Tibor,Hungary,2015,Ecuador,Nacional,70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sweet,brownie
Szanto Tibor,Hungary,2015,Cuba,Baracoa,88,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,rustic,spicy
Szanto Tibor,Hungary,2015,Madagascar,Ambolikapiky,70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sour orange,fatty
Szanto Tibor,Hungary,2015,Vietnam,"Ben Tre, Mekong Delta",70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,smokey,mild citrus
Tabal,U.S.A,2013,Peru,"Peru, batch 96",70,3,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,vanilla,fatty
Tabal,U.S.A,2013,Costa rica,"Costa Rica, batch 83",70,2.75,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,licorice,dried fruit
Tabal,U.S.A,2013,Dominican republic,Dominican Republic,70,2.75,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,oily,cardboard
Tabal,U.S.A,2013,Mexico,"Chiapas, Lacandon Jungle, batch 95",70,2.5,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,vanilla,fuel
Tablette (aka Vanillabeans),Japan,2015,Papua new guinea,Papua,62,3.25,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,creamy,smoke
Tablette (aka Vanillabeans),Japan,2015,Vietnam,Vietnam,60,3.25,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,vanilla,butter
Tablette (aka Vanillabeans),Japan,2015,Colombia,Colombia,70,3,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,flat,smoke
Tablette (aka Vanillabeans),Japan,2015,Trinidad,Trinidad,77,2.75,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,intense,grassy
Tala,Vietnam,2019,Vietnam,Vietnam,75,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,intense cocoa,fatty
Tala,Vietnam,2019,Vietnam,Vietnam,70,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,cocoa,sweet
Tan Ban Skrati,Suriname,2016,Suriname,"Paramaribo, batch 20160043-01",70,3.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,earthy,floral
Taste Artisan,U.S.A,2019,Peru,Piura,75,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,fig,floral
Taste Artisan,U.S.A,2019,Peru,Amazonas,75,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,blackberry,dirt
Taste Artisan,U.S.A,2019,Venezuela,"Chuao, batch 20170714C",75,3,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,vanilla,fatty
Taucherli,Switzerland,2019,Mexico,Mexico,70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,nutty,fruit
Taucherli,Switzerland,2019,Nicaragua,Nicaragua,72,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,nutty,off
Taza,U.S.A,2007,Dominican republic,"Dark, Stone Ground",70,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sandy,sour banana
Taza,U.S.A,2009,Mexico,Chiapan,75,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,rustic,sweet
Taza,U.S.A,2011,Bolivia,Alto Beni,87,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,grainy,blueberries
Taza,U.S.A,2014,Belize,Belize,68,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,coarse,watering
TCHO,U.S.A,2008,Madagascar,Citrus-beta,70,2.75,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,dry,red berry
TCHO,U.S.A,2008,Ghana,Chocolatey-beta,70,2.5,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,gritty,sweet
TCHO,U.S.A,2008,Peru,Fruity-beta,70,2.5,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,tangy,off
TCHO,U.S.A,2008,Peru,Nutty-beta,70,2.5,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,dry,musty
TCHO,U.S.A,2009,Blend,TCHOPro 68,68,3,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,nutty,candy-like
TCHO,U.S.A,2009,Blend,TCHOPro 60.5,60,2.75,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,tea,sweet
TCHO,U.S.A,2016,Blend,West Africa,62,2,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,strong vanilla,sweet
Tejas,U.S.A,2012,Dominican republic,Presidio,70,3.5,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,molasses,caramel
Tejas,U.S.A,2012,Brazil,"Bahia, Floresta Azul,Good Friends Reserve#3",70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,honey,pepper
Tejas,U.S.A,2012,Ecuador,"La Bahia, w/ cane juice",70,3.25,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,gritty,rum
Tejas,U.S.A,2012,Ecuador,"La Bahia, w/ cane sugar",70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,molasses,fruit
Tejas,U.S.A,2012,Mexico,Espada,70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,molasses,caramel
Tejas,U.S.A,2012,Bolivia,San Jose,67,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,green apple,sweet
Tejas,U.S.A,2012,Blend,"Bayou Blend, Ecuador, Mad., PNG",70,3,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,molasses,caramel
Tejas,U.S.A,2012,Papua new guinea,Aranama,70,3,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,molasses,caramel
Tejas,U.S.A,2012,Madagascar,Capistrano*,70,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sticky,caramel
Tejas,U.S.A,2012,Venezuela,Concepcion*,80,3,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,earthy,savory
Tejas,U.S.A,2012,Madagascar,Concepcion,70,2.75,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,molasses,off notes
Tejas,U.S.A,2012,Bolivia,San Jose,70,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,candy,peanut butter
Tejas,U.S.A,2012,Brazil,Espada,70,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,flat,cardboard
Tejas,U.S.A,2012,Peru,Capistrano,70,2,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,perfume,chemical
Terroir,U.S.A,2014,Madagascar,"Madagascar, batch 6-5-15",67,3.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sweet,rich
Terroir,U.S.A,2014,Uganda,"Uganda, batch 6-3-15",73,3.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,almond
Terroir,U.S.A,2014,Ecuador,"Ecuador, batch 6-5-15",77,3.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,intense,mild coffee and rum
Terroir,U.S.A,2015,Belize,Belize,70,3.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,nutty,raspberry
Terroir,U.S.A,2015,Madagascar,Madagascar,70,3.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,bright fruit,mild sour
Terroir,U.S.A,2015,Guatemala,Guatemala,70,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,walnuts,cocoa
Terroir,U.S.A,2015,Dominican republic,Oko Caribe,70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,spicy,black pepper
Terroir,U.S.A,2015,Ecuador,Ecuador,70,3.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,floral,earthy
Terroir,U.S.A,2015,Peru,Peru,70,2.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,spicy,black pepper
Terroir,U.S.A,2019,Bolivia,Alto Beni,77,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,muted,roasted banana
Terroir,U.S.A,2019,Belize,Maya Mountain,77,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,berries,licorice
Terroir,U.S.A,2019,Haiti,Haiti,72,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,harsh,tobacco
The Barn,Sweden,2015,Peru,Peru,70,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sandy,sweet
Theo,U.S.A,2007,Madagascar,Madagascar,65,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sandy,sweet
Theo,U.S.A,2007,Ghana,"Ghana, Kumasi",84,3,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,dry,slightly tart
Theo,U.S.A,2007,Blend,"Ghana, Panama, Ecuador",75,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sandy,sweet
Theo,U.S.A,2007,Ivory coast,Ivory Coast,75,2.5,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,dry,gritty
Theo,U.S.A,2007,Venezuela,"Venezuela; Barinos, Merida, Tachron",91,2,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,dry,very bland
Theo,U.S.A,2012,Congo,Congo w/ nibs,65,3.25,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,sweet,vanilla
Theobroma,Japan,2015,Peru,"Piura Select, Cacao Blanc",70,3.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,peanut butter,sour milk
Thistle & Rose aka Aggie USU,U.S.A,2019,Ecuador,"Costa Esmeraldas, 2017 h., batch 28",70,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,pure,bold
Tibito,Colombia,2018,Colombia,"Putumayo, lot 021",70,3.25,3,have_not_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,spicy,marshmallow
Tibito,Colombia,2018,Colombia,"Meta, lot 052",70,3,3,have_not_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,floral,vegetal
Timo A. Meyer,Germany,2016,Belize,"Belize, med roast",72,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,bright fruit,cashew
Tiny House,U.S.A,2019,Tanzania,Kokoa Kamili,71,2.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,bland,mild honey
To'ak (Ecuatoriana),Ecuador,2014,Ecuador,Manabi,81,3.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,waxy,mild fruit
Tocoti,U.S.A,2011,Dominican republic,Dominican Republic,74,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,pronounced fruit,sour
Tocoti,U.S.A,2011,Venezuela,Venezuela,72,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,peanut butter,soapy
Tocoti,U.S.A,2012,Bolivia,"Wild Bolivian, Jungle Love",77,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sandy,sweet
Tosier,U.k.,2018,Belize,Maya Mtn.,70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,honey,caramel
Tosier,U.k.,2018,Bolivia,"Alto Beni, 2016",70,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,spicy,cocoa
Tosier,U.k.,2018,Haiti,Acul du Nard,70,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,metallic,astringent
Tosier,U.k.,2019,Colombia,Tumaco,70,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,dull,chewy
Tree to Bar,South korea,2019,Ecuador,Ecuador,70,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,nutty,floral
Treehouse,U.S.A,2014,Dominican republic,Conacado,72,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,baked,roasty
Tribar,Peru,2018,Peru,"Piura, Gran Chilique",70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sweet,pungent grape
Tribar,Peru,2018,Peru,Ucayali,73,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,powdery,complex
